date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:59:08	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:06%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-2.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-2.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:08	98266/98266	---M--	200	added ('OK')	image/png	etag:%225d31eab7-17fda%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-1.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-1.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:10	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:08%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-3.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-3.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:10	65350/65350	---M--	200	added ('OK')	image/png	etag:%225d31ead5-ff46%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-2.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-2.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:11	4018/4018	---M--	200	added ('OK')	image/png	etag:%225d305438-fb2%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/287.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/287.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:11	95667/95667	---M--	200	added ('OK')	image/png	etag:%225d31ea9a-175b3%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-3.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/app-iso-3.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:11	3097/3097	---M--	200	added ('OK')	image/png	etag:%225d3053f9-c19%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/273.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/273.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:11	3663/3663	---M--	200	added ('OK')	image/png	etag:%225d3052f3-e4f%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/214.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/214.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:11	2822/2822	---M--	200	added ('OK')	image/png	etag:%225d3053bf-b06%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/260.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/260.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:12	3724/3724	---M--	200	added ('OK')	image/png	etag:%225d305298-e8c%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/180.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/180.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:12	2580/2580	---M--	200	added ('OK')	image/png	etag:%225d304f57-a14%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/17.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/17.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:12	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:11%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/invest-original.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/invest-original.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:14	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:12%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/inves-bg.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/inves-bg.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:14	118843/118843	---M--	200	added ('OK')	image/png	etag:%225d2f4ef0-1d03b%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/invest-original.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/invest-original.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:14	20220/20220	---M--	200	added ('OK')	image/png	etag:%225d2f4f72-4efc%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/inves-bg.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/inves-bg.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:15	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:13%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/plant-left.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/plant-left.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:15	20068/20068	---M--	200	added ('OK')	image/png	etag:%225d2f4f4f-4e64%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/plant-left.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/plant-left.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:16	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:15%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/meony-left.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/meony-left.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:16	3804/3804	---M--	200	added ('OK')	image/png	etag:%225d2f4f3d-edc%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/meony-left.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/meony-left.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:17	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:16%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/money-right.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/money-right.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:17	3655/3655	---M--	200	added ('OK')	image/png	etag:%225d2f4f49-e47%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/money-right.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/money-right.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:17	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:17%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/money-cnter.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/money-cnter.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:18	13751/13751	---M--	200	added ('OK')	image/png	etag:%225d2f4f42-35b7%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/money-cnter.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/money-cnter.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:18	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:17%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/info.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/info.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:18	23389/23389	---M--	200	added ('OK')	image/png	etag:%225d2f4f65-5b5d%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/info.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/info.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:19	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:18%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/woman-1.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/woman-1.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:19	23369/23369	---M--	200	added ('OK')	image/png	etag:%225d2f4f55-5b49%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/woman-1.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/woman-1.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:20	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:19%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/coint.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/coint.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:20	18135/18135	---M--	200	added ('OK')	image/png	etag:%225d2f4f60-46d7%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/coint.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/coint.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:21	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:20%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/man-1.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/man-1.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:21	29146/29146	---M--	200	added ('OK')	image/png	etag:%225d2f4f33-71da%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/man-1.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/man-1.png	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:21	20787/20787	---MCZ	200	added ('OK')	application/javascript	etag:W/%22609c6975-5133%22	https://preview.wolfthemes.live/milu/wp-includes/js/jquery/ui/core.min.js	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-includes/js/jquery/ui/core.min.js	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:23	8663/8663	---MCZ	200	added ('OK')	application/javascript	etag:W/%22609c6975-21d7%22	https://preview.wolfthemes.live/milu/wp-includes/js/jquery/ui/accordion.min.js	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-includes/js/jquery/ui/accordion.min.js	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:23	218065/218065	---M-Z	200	added ('OK')	text/html	date:Sun,%2004%20Jul%202021%2008:41:18%20GMT	https://preview.wolfthemes.live/milu/author/wolfthemes/	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/author/wolfthemes/index.html	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:27	878383/878383	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c5d915-d672f%22	https://preview.wolfthemes.live/app/cache/autoptimize/28/js/autoptimize_61ad59150ab0979452b421bf4ee7d654.js	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/cache/autoptimize/28/js/autoptimize_61ad59150ab0979452b421bf4ee7d654.js	(from https://preview.wolfthemes.live/milu/main-home/home-ii/)
00:59:27	49712/49712	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2019:29:26%20GMT	https://preview.wolfthemes.live/milu/wp-json/wp/v2/pages/4647	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-json/wp/v2/pages/4647.json	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:27%20GMT	https://preview.wolfthemes.live/milu/?p=4647	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/indexf5e4.html	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:29	2317/2317	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2019:29:28%20GMT	https://preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.live%2Fmilu%2Fmain-home%2Fhome-iii%2F	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-json/oembed/1.0/embedab06.json	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:30	2403/2403	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2019:29:29%20GMT	https://preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.live%2Fmilu%2Fmain-home%2Fhome-iii%2F&format=xml	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed4683	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:30	1095/1095	---M--	200	added ('OK')	image/gif	etag:%22608062ee-447%22	https://preview.wolfthemes.live/app/plugins/wolf-visual-composer/assets/img/blank.gif	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/plugins/wolf-visual-composer/assets/img/blank.gif	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:31	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:30%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/macbook_white_trans-550x445.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/macbook_white_trans-550x445.png	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:32	4922/4922	---M--	200	added ('OK')	image/png	etag:%225d31cd79-133a%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/159-96x96.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/159-96x96.png	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:32	41979/41979	---M--	200	added ('OK')	image/png	etag:%225d31cc13-a3fb%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/macbook_white_trans-550x445.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/macbook_white_trans-550x445.png	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:32	6840/6840	---M--	200	added ('OK')	image/png	etag:%225d31ce43-1ab8%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/150-96x96.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/150-96x96.png	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:32	7610/7610	---M--	200	added ('OK')	image/png	etag:%225d31ced2-1dba%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/7-96x96.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/7-96x96.png	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:32	8184/8184	---M--	200	added ('OK')	image/png	etag:%225d31ced2-1ff8%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/141-96x96.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/141-96x96.png	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:33	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:32%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/05/Flat-color-Modern-Illustration-design-Data-Analysis.jpg	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/05/Flat-color-Modern-Illustration-design-Data-Analysis.jpg	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:33	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Jul%202021%2019:29:32%20GMT	https://preview.wolfthemes.live/app/uploads/sites/28/2019/05/Flat-color-Modern-Illustration-design-Data-Analysis.jpg	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/05/Flat-color-Modern-Illustration-design-Data-Analysis.jpg	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:34	251303/251303	---M--	200	added ('OK')	image/jpeg	etag:%225d31d8fe-3d5a7%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/studio-republic-fotKKqWNMQ4-unsplash-2000x1333.jpg	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/studio-republic-fotKKqWNMQ4-unsplash-2000x1333.jpg	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:36	273117/273117	---M--	200	added ('OK')	image/jpeg	etag:%225d31d904-42add%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/brooke-cagle-g1Kr4Ozfoac-unsplash-2000x1333.jpg	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/brooke-cagle-g1Kr4Ozfoac-unsplash-2000x1333.jpg	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:36	874954/874954	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c5d8c8-d59ca%22	https://preview.wolfthemes.live/app/cache/autoptimize/28/js/autoptimize_36b71713c56888a2abd6b72d6703baf6.js	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/cache/autoptimize/28/js/autoptimize_36b71713c56888a2abd6b72d6703baf6.js	(from https://preview.wolfthemes.live/milu/main-home/home-iii/)
00:59:37	83369/83369	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2019:29:36%20GMT	https://preview.wolfthemes.live/milu/wp-json/wp/v2/pages/4098	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-json/wp/v2/pages/4098.json	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:38%20GMT	https://preview.wolfthemes.live/milu/?p=4098	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/index6cac.html	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:39	2332/2332	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2019:29:38%20GMT	https://preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.live%2Fmilu%2Fmain-home%2Fhome-blocks%2F	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed1ebb.json	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:41	2418/2418	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2019:29:40%20GMT	https://preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.live%2Fmilu%2Fmain-home%2Fhome-blocks%2F&format=xml	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed3a19	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:41	2508/2508	---M--	200	added ('OK')	image/png	etag:%225d30515d-9cc%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/103.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/103.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:41	4368/4368	---M--	200	added ('OK')	image/png	etag:%225d30540b-1110%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/277.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/277.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:41	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:41%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/vm-room.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/vm-room.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:43	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:41%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/vp-player.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/vp-player.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:43	58577/58577	---M--	200	added ('OK')	image/png	etag:%225d30b57e-e4d1%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/vm-room.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/vm-room.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:44	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:43%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/vm-woman.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/vm-woman.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:44	45174/45174	---M--	200	added ('OK')	image/png	etag:%225d30b5b2-b076%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/vp-player.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/vp-player.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:45	22142/22142	---M--	200	added ('OK')	image/png	etag:%225d30b5a8-567e%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/vm-woman.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/vm-woman.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:46	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:44%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/wm-man.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/wm-man.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:46	27962/27962	---M--	200	added ('OK')	image/png	etag:%225d30b5ca-6d3a%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/wm-man.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/wm-man.png	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:46	9287/9287	---M--	200	added ('OK')	image/jpeg	etag:%225d28f2a3-2447%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/makson-serpa-khIbyobZl_0-unsplash-260x260.jpg	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/makson-serpa-khIbyobZl_0-unsplash-260x260.jpg	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:47	15783/15783	---M--	200	added ('OK')	image/jpeg	etag:%225d28f2be-3da7%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/humphrey-muleba-_9nbhGj6WX4-unsplash-260x260.jpg	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/humphrey-muleba-_9nbhGj6WX4-unsplash-260x260.jpg	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:47	13860/13860	---M--	200	added ('OK')	image/jpeg	etag:%225d28f2b4-3624%22	https://preview.wolfthemes.live/app/uploads/sites/28/2019/07/atikh-bana-c-uyc9qLBk4-unsplash-260x260.jpg	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/atikh-bana-c-uyc9qLBk4-unsplash-260x260.jpg	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:48	860420/860420	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c5d914-d2104%22	https://preview.wolfthemes.live/app/cache/autoptimize/28/js/autoptimize_1ebf182a6ba9d5bc3d14749f0caff6b5.js	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/cache/autoptimize/28/js/autoptimize_1ebf182a6ba9d5bc3d14749f0caff6b5.js	(from https://preview.wolfthemes.live/milu/main-home/home-blocks/)
00:59:49	39913/39913	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2019:29:48%20GMT	https://preview.wolfthemes.live/milu/wp-json/wp/v2/pages/3532	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-json/wp/v2/pages/3532.json	(from https://preview.wolfthemes.live/milu/main-home/agency/)
00:59:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:50%20GMT	https://preview.wolfthemes.live/milu/?p=3532	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/indexbf53.html	(from https://preview.wolfthemes.live/milu/main-home/agency/)
00:59:51	2307/2307	---MCZ	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2019:29:50%20GMT	https://preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.live%2Fmilu%2Fmain-home%2Fagency%2F	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/milu/wp-json/oembed/1.0/embed52ee.json	(from https://preview.wolfthemes.live/milu/main-home/agency/)
00:59:53	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2019:29:52%20GMT	http://preview.wolfthemes.live/app/uploads/sites/28/2019/07/bottom-right-bubble.png	E:/Projects/Ujja%20TOS/ujja%20India/preview.wolfthemes.live/app/uploads/sites/28/2019/07/bottom-right-bubble.png	(from https://preview.wolfthemes.live/milu/main-home/agency/)
